Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29
231.0,242.0,5.84430613181624,-5.236179810600543,-4.1364546009106835,0.6401444235561289,0.6744496754502489,0.7109518706893548,0.7494383621957479,0.7897104249945791,0.8315824416224279,0.8748811328866988,0.9194448315174187,0.9651227963841666,1.011774565075175,1.0592693427531938,1.1074854253142306,1.406128378318916,1.7082983140594077,2.00207611459552,2.2804906202633313,2.778742494947479,3.1952874548953023,3.5372937752242306,3.8164952187021477,4.0447634463141915,4.232471983710404,4.38810603445987,4.874092504316737
231.0,243.0,5.86570978800357,-5.257446241277053,-4.088579177707732,0.645166958415397,0.6809172963544952,0.7187801326600286,0.7585474006135284,0.8000247136410601,0.8430305633453121,0.8873955622344051,0.9329617287227364,0.9795818121086286,1.0271186553561802,1.0754445936247081,1.1244408865992286,1.4268422777054621,1.7315287532571413,2.0269457905636274,2.3063838334619486,2.805530836302347,3.2221428258122815,3.5638586055491195,3.8426414668505577,4.070470261160295,4.257764706265778,4.413026615686109,4.897745538058869
232.0,233.0,6.04445778001727,-5.219783483458795,-2.832290571275541,0.9553129280773665,1.0161996939110618,1.077371951063151,1.1387292289734048,1.20017878749262,1.2616351349633308,1.3230195740306767,1.3842597736505224,1.4452893658446064,1.5060475658309476,1.566478814232006,1.6265324401332677,1.9766263329767773,2.3047018800476673,2.6072891472225734,2.883332921572451,3.358473810004773,3.7420493014762193,4.050117170405717,4.298037416149075,4.498831950061429,4.6629276299936615,4.79843128841679,5.219567937806978
232.0,234.0,6.076777267772227,-5.18195690196897,-2.8724357301730956,1.017405670584077,1.0767225384311585,1.1364040169761127,1.1963456307466422,1.2564508377621588,1.316630537307581,1.3768026059606528,1.4368914603133116,1.4968276449116227,1.556547444018583,1.6159925158795403,1.6751095482413225,2.0204932493969716,2.3451098598756666,2.6451550319546895,2.919328727860795,3.392076430563527,3.7743456477840334,4.081693833267937,4.3292120974564545,4.529777600076629,4.693739093343783,4.829161128096893,5.250151775247867
232.0,235.0,6.10718107721352,-5.148614732686418,-2.9041116128876547,1.0742880739714746,1.1322963690014536,1.1907336756091433,1.249492298148113,1.3084726365351935,1.367582685840043,1.4267375645423122,1.4858590698759508,1.5448752587652925,1.6037200529382778,1.6623328668786506,1.7206582573511648,2.062038543696482,2.38368247298313,2.681514539275927,2.954035503784553,3.424611902750968,3.8056386093557677,4.11225758489196,4.359333533684618,4.559619539572547,4.72339583572268,4.858688744262751,5.279365902293128
232.0,236.0,6.135852663397038,-5.119027550919494,-2.9286216560384326,1.1266920763478414,1.1836118932473925,1.2410127069126369,1.298784263928596,1.3568245338859244,1.4150392025791072,1.4733411941940164,1.5316502208881335,1.5898923582526414,1.647999645227118,1.7059097071147769,1.7635654004190866,2.101536569130288,2.420616232297534,2.716511096143961,2.9875612074252382,3.4561509661333263,3.83598694007472,4.1418670619241595,4.388465381460155,4.58842827742248,4.751975495212547,4.887098504317809,5.307318708638049
232.0,237.0,6.162952694073697,-5.092580423960246,-2.9470727295417825,1.1752397484444959,1.23125627424511,1.2877953182658264,1.344744627981514,1.4020002720980775,1.4594661288723378,1.5170534036650958,1.5746801741184437,1.632270961434921,1.689756326318204,1.7470724882127877,1.8041609665535483,2.1392221987092963,2.456080240174,2.7502689993413303,3.0200002451199914,3.4867567775461823,3.8654438767837336,4.170575593520506,4.416665378956966,4.61626748446279,4.779547887221881,4.914466011521806,5.334106420040733
232.0,238.0,6.188622237436652,-5.068755380202615,-2.9604047654816217,1.2204598704382412,1.275728747969176,1.3315528556467695,1.3878184125226518,1.4444200324786363,1.5012602089439178,1.5582488290235643,1.6153027154205106,1.672345194620219,1.7293056898897095,1.7861193377208069,1.8427266264212872,2.175296709099164,2.4902202329534893,2.782896195232137,3.0514353964110823,3.516485914609055,3.8940578156584755,4.198431834386887,4.44398606207112,4.643194841294611,4.806175995144466,4.940859233050782,5.359814725128972
232.0,239.0,6.212985482134568,-5.047116536898038,-2.9694159190177905,1.2628020075531068,1.3174538845377555,1.372686295599335,1.4283843274720618,1.484441514586536,1.5407593212585073,1.597246653411704,1.6538193982108986,1.7103999900686642,1.766917001572072,1.8233047579540207,1.8795029738079392,2.2099327803382964,2.523162019809808,2.814486645453095,3.0819394545998793,3.5453892349886607,3.92187289452945,4.225480310949257,4.470475381682215,4.669262767707687,4.831916821404122,4.966339467971492,5.384520167667111
232.0,240.0,6.236152059411592,-5.027297484742499,-2.9747839352318217,1.3026484617856149,1.3567928487078742,1.4115368527684002,1.4667647612738937,1.5223693446619984,1.5782513370650866,1.6343189464843086,1.6904873929464617,1.7466784731036582,1.8028201498187788,1.8588461653582486,1.9146956768879146,2.2432787445772173,2.555014407027185,2.845122340725794,3.1115766254929818,3.5735126127966295,3.948929494920377,4.251761893303418,4.4961772364411,4.694519051081304,4.856822119426881,4.990962178746197,5.408291339088235
232.0,241.0,6.258219026733309,-5.00899058814091,-2.977084294157769,1.340324420174067,1.3940529614528478,1.448394987274372,1.5032342648375017,1.5584630652737508,1.6139816433446927,1.6696977467867384,1.7255261536742048,1.7813882362591325,1.837211549829324,1.8929294452047492,1.9484807035667384,2.2754621969574638,2.585871685113751,2.8748750156108165,3.1404037205204993,3.6008975703013424,3.9752646755159784,4.277314203710166,4.521131933371063,4.719007388526039,4.880939024011073,5.0147777063497045,5.43118990087727
232.0,242.0,6.279272563338726,-4.991937911495186,-2.976805619927637,1.3761065716954362,1.4294958189218585,1.483508053315899,1.5380267559039076,1.5929439201860003,1.6481595316028868,1.7035810766543806,1.7591230800406108,1.8147066682843922,1.8702591583763153,1.9257136700626787,1.98100876047072,2.306593064693245,2.615815744491226,2.9038076090701788,3.1684711749644734,3.6275818204099073,4.00091254702643,4.302171970800327,4.545376586740343,4.742767855328122,4.904310594956541,5.03783188607794,5.453271461956492
232.0,243.0,6.299389420582729,-4.975923525592124,-2.97436276666352,1.4102304238282357,1.4633441864181462,1.5170867939761532,1.5713416368535753,1.6260006161662437,1.6809636235624312,1.7361380506193864,1.7914383262409403,1.8467854805160495,1.902106733581113,1.9573351081074404,2.012409064109456,2.336766215936402,2.6449178755951697,2.931975508949539,3.1958239174135104,3.653599733062618,4.025904596932129,4.326367337293405,4.568945464109093,4.765837310387229,4.926976286597091,5.06016657857632,5.474586332458271
232.0,244.0,6.3186381634988305,-4.96076698529842,-2.9701079315076875,1.4428965149661785,1.4957878522010655,1.549310856287462,1.603348989855601,1.6577942160435661,1.7125464790097933,1.7675132140282268,1.822608885541222,1.8777545516325846,1.932877453465923,1.9879106283119237,2.042792544862249,2.3660636777067716,2.673240300807894,2.95942761275491,3.222502112634207,3.678982736716537,4.050269971331593,4.3499301278768066,4.591870287132614,4.788249747748425,4.948972353996296,5.081820128448646,5.495180172069887
233.0,234.0,6.046785556679925,-5.115045821968247,-2.175594275163271,1.1102501029810095,1.181670317241479,1.2525239190176962,1.3227620945808996,1.3923408684086545,1.4612207778139616,1.5293665669788314,1.5967468992975966,1.6633340869951039,1.7291038370416023,1.7940350124397426,1.8581094080099188,2.2238628881043514,2.5567242309871743,2.857035946712708,3.126385422876501,3.581552178858536,3.9426398610395914,4.229325866135199,4.458269299641274,4.642739302242842,4.792975096215623,4.916750834254146,5.300411510083724
233.0,235.0,6.080254125281139,-5.041936851176231,-2.270068566453001,1.2012070117570575,1.2692279225085799,1.3368609477899158,1.404048046751064,1.4707364897599668,1.5368785088676342,1.6024309689097467,1.667355058087255,1.7316159969315923,1.7951827646197742,1.858027841661189,1.9201269680313824,2.2760544106142087,2.601859714039866,2.897124760670392,3.162883147074538,3.6137326949462367,3.972749108366303,4.258517056846366,4.487123190239155,4.67153908538914,4.821851075797263,4.945756151889433,5.330064487772423
233.0,236.0,6.111493764976225,-4.978631825977317,-2.348309187939719,1.2824326843097107,1.3475829179167844,1.4124948734410288,1.4771028187266249,1.5413467261452864,1.605171903001533,1.6685286435960225,1.7313719017374924,1.7936609825595777,1.8553592525609703,1.916433866846259,1.976855512600587,2.3244187282671067,2.6441885177145563,2.935110923355308,3.1977560487392545,3.6448082176835017,4.001943422177762,4.286824899005077,4.51505393924598,4.699347912386727,4.849661117137433,4.973622822814443,5.358312919333105
233.0,237.0,6.1407440016630925,-4.923627999828118,-2.412755209390736,1.3553256459381449,1.4180536192577036,1.4806682069850234,1.5430972894803596,1.605274777269162,1.6671402248724647,1.7286384671382211,1.7897192768213226,1.8503370422278729,1.9104504638036035,1.9700222686071314,2.0290189416664113,2.369457255764705,2.6840564201971198,2.9712325578193397,3.2311689190859236,3.674863103584111,4.030276961540989,4.314297614686086,4.542114856995916,4.726228598481365,4.876478762752352,5.000434880312719,5.385279483053911
233.0,238.0,6.168212774444085,-4.875649927618067,-2.4654829595143455,1.4210767712828072,1.481762709636312,1.542439186616718,1.6030288015468135,1.663460452116561,1.7236689345966847,1.7835945672444342,1.8431828356141406,1.9023840585548757,1.9611530737434624,2.019448941663538,2.0772346670005297,2.4115983483322467,2.721759567611297,3.005694398965441,3.263264262134266,3.7039716869776504,4.057798573745796,4.340979160232114,4.56835435554551,4.752237743793045,4.902369821602467,5.026267126285722,5.411072068070381
233.0,239.0,6.194080934354502,-4.833615439414202,-2.508259956580511,1.480700182291392,1.5396663453006316,1.5987091894289978,1.6577469714972684,1.7167044661690705,1.7755125550574296,1.8341078395859998,1.8924322762891226,1.9504328333059242,2.00806116689105,2.065273316828326,2.1220294196940808,2.451208118605341,2.757551790799243,3.0386726810908615,3.2941655199530366,3.7321996632917918,4.0845524638485236,4.366909730281488,4.593816539121747,4.777426513601352,4.927393370397612,5.051186351408428,5.4357858091471005
233.0,240.0,6.218506084198247,-4.796606686735613,-2.5425908191835163,1.5350595494831059,1.5925789315626966,1.6502460654277717,1.7079756610991095,1.765689124599455,1.8233141380813322,1.8807842641628962,1.9380385731330676,1.995021291759398,2.051681472500593,2.107972681990395,2.1638527077209035,2.488599646836307,2.791650836834111,3.0703193021747,3.323979822487349,3.759605271831117,4.110578770578469,4.392126193314618,4.61854171365178,4.801841309805431,4.951602613466834,5.075252381513711,5.459504827182406
233.0,241.0,6.241625856959731,-4.763845506293992,-2.5697563498820433,1.5848904802567656,1.6411942128628887,1.6977040003732047,1.7543316802203737,1.8109959289851925,1.8676218353493987,1.9241404976173815,1.9804886444498517,2.03660827752564,2.0924463349171667,2.147954374030694,2.2030882730246772,2.5240408232800884,2.8242436765302465,3.100765372295455,3.3528003324612987,3.7862403076064144,4.135914062229107,4.4166624685715705,4.642566827054437,4.825524349372074,4.975045621842718,5.098518975653415,5.482303718772576
233.0,242.0,6.263560715791889,-4.734672458471013,-2.590846807058071,1.630819576289732,1.6861032252355754,1.7416404237631187,1.7973407076034191,1.8531205651309777,1.9089030046691726,1.9646171466471076,2.0201978392367463,2.0755852961730454,2.1307247555298257,2.1855661582903543,2.2400638456144213,2.557761026098974,2.8554910252388046,3.130124237602108,3.380708245375217,3.8121509873865773,4.160591764146042,4.44054985274491,4.665925850254853,4.848514163252804,4.997765969158738,5.121034597519713,5.504248831748779
233.0,243.0,6.284416346261569,-4.708528993428205,-2.60679022932589,1.6733806555020916,1.7278095778874996,1.7825304014795047,1.837450843327801,1.892485661530759,1.9475562181862343,2.0025900674099955,2.057520567039849,2.1122865127179344,2.1668317931141843,2.2211050651206774,2.2750594479098774,2.589956807887361,2.8855311938047685,3.158494057673739,3.407774495700676,3.837378691414468,4.1846425277113966,4.463817303618383,4.688650107419432,4.870846027264062,5.019803279359724,5.142843078704837,5.525399358131174
233.0,244.0,6.304285701045657,-4.6849422791458135,-2.6183765482722823,1.7130285603643114,1.7667424611828009,1.820778887246095,1.8750441452325721,1.929451650063221,1.9839214845907855,2.0383799845166726,2.092759347145778,2.1469972626641707,2.2010365666954868,2.2548249129589495,2.3083144649155614,2.6207967381769475,2.9144833691850223,3.1859600025347454,3.434061212785812,3.8619605990515353,4.208094549266287,4.48649168677105,4.710768562661121,4.892552334732484,5.041193699012576,5.163984189547626,5.545808271287939
233.0,245.0,6.323250748342125,-4.663512294979548,-2.6262781158780317,1.7501509115914842,1.8032677192355884,1.856731151395154,1.9104464491728659,1.9643260111949898,2.018288950961903,2.0722606795391796,2.1261725121938904,2.1799612976558254,2.2335690687545124,2.2869427132502316,2.340033663741064,2.650425527370079,2.9424504094348474,3.2125961257448483,3.4596229635213986,3.885930233911224,4.230973846170833,4.508597990571049,4.732308069402356,4.9136629192658265,5.061970305119557,5.184494130990495,5.565523130121943
234.0,235.0,5.839157220016796,-4.690444294455815,-1.8661410797157907,1.3304323786319443,1.3980248366225325,1.4649367492131145,1.5311333090997299,1.5965835696188955,1.661260178698689,1.7251391288220814,1.7881995220957625,1.8504233495672844,1.911795283980536,1.9723024852038529,2.031934417607271,2.3710047150459337,2.6778872971736813,2.953605726046523,3.200102009241929,3.615219058265515,3.9434891216541423,4.203600526220804,4.411062830951256,4.578095425655641,4.714065983248127,4.826057700282034,5.1731023140354635
234.0,236.0,5.878465030706146,-4.616266704499982,-1.9747195360659369,1.426708432383121,1.4906274257587218,1.5540631208519589,1.6169704452018683,1.6793087149113384,1.741041341603779,1.8021355567678943,1.862562152513817,1.9222952378170037,1.9813120093768437,2.0395925362644363,2.0971195575792403,2.425782336499055,2.725287355623105,2.995815686629096,3.2386972572254136,3.6496565138594863,3.9761385852708906,4.235642925862641,4.443064281415169,4.610308553782321,4.746587026481742,4.8589076229217385,5.207251597760819
234.0,237.0,5.915564077474968,-4.553208164260616,-2.0654085581685107,1.5122063637587293,1.5730392434382612,1.633553937696543,1.6936967954525637,1.753418994957433,1.8126762282270432,1.8714284040103355,1.9296393682580943,1.987276641113273,2.0443111694972265,2.1007170944164137,2.1564715321618864,2.4763610077250897,2.769633453232733,3.035765084068547,3.2755734986051026,3.682971271264585,4.007891496690087,4.266835490475165,4.474180639003994,4.64156817512596,4.778076685524336,4.890649703492372,5.240010262023253
234.0,238.0,5.950647235705541,-4.499533121437084,-2.1408604444774157,1.5884759083650675,1.6467208502964352,1.7047854225932184,1.7626088291891078,1.8201354700038537,1.8773146066543647,1.9341000476546586,1.990449852021145,2.046326050258238,2.1016943817550353,2.1565240476761627,2.2107874784797863,2.5232876669494564,2.8112962737623004,3.0737016000694846,3.3108936523069583,3.7152309347762875,4.038776956134147,4.297196713488788,4.50443283240242,4.671903192638655,4.8085736878579235,4.9213326115124305,5.271464673041082
234.0,239.0,5.983885080874409,-4.453768137099681,-2.2033371554398093,1.656838370232166,1.712917654099712,1.7689312071312688,1.8248123064244368,1.8804997287160992,1.9359374006050807,1.9910740690517115,2.045862991030731,2.10026164127454,2.1542314371014513,2.2077374793778066,2.260748308714449,2.5670304433027162,2.85059412243647,3.1098390485773373,3.3447995859536968,3.74649661672138,4.068823624956318,4.326746498247189,4.533843061251719,4.701342777761998,4.838115719776949,4.951002622609575,5.30169359125605
234.0,240.0,6.01542886536148,-4.414662916049268,-2.254767773864332,1.7184203109834129,1.7726916353609976,1.8269921995604466,1.8812503884045262,1.9354003364783734,1.9893815656116218,2.0431386432850496,2.0966208608052943,2.1497819301534435,2.202579698472519,2.2549758792146104,2.306935799021437,2.6079902038582325,2.8878005540696217,3.1443622555469877,3.3774150893245314,3.7768237370945443,4.098059611960463,4.355505755578394,4.562434401510516,4.7299161134753165,4.866739354359746,4.979703739233892,5.330769039845219
234.0,241.0,6.045413072744859,-4.381157096712902,-2.2967975034636714,1.7741822738639088,1.826948397449049,1.8798220512334174,1.932727605930104,1.9855953866773404,2.038361300114496,2.0909664829108623,2.1433569705639943,2.1954833853479756,2.247300642352479,2.2987676726104604,2.349847162366508,2.6465104025363546,2.923150881685945,3.1774312252017927,3.408848416092845,3.8062627132457187,4.1265123854693755,4.383496070531025,4.5902304795163476,4.757652186301185,4.8944800015891925,5.007477805480802,5.358757058266665
234.0,242.0,6.073957610983016,-4.352351951165669,-2.3308294519014576,1.824943274153582,1.8764602300329756,1.9281488700281562,1.9799302956912384,2.0317317290775785,2.083486131397643,2.1351318435485975,2.1866122473207614,2.2378754461387658,2.2888739642587934,2.339564463401235,2.3899074758532133,2.682885480876516,2.956847730330681,3.2091846976136718,3.439194457112476,3.8348595554083102,4.154208706881519,4.410739427573519,4.617255204078129,4.784579619478101,4.9213718767584895,5.0343646162712785,5.385718357096782
234.0,243.0,6.101169696885114,-4.327486271042871,-2.358060261091712,1.871401679727263,1.921885773227675,1.9725937336803017,2.023444024967322,2.074361364825167,2.125276336753998,2.1761250241478307,2.2268486654232102,2.2773933289898936,2.3277096069694063,2.3777523266260254,2.4274802785306533,2.717368033859823,2.989065776519125,3.239743187007229,3.4685365992202235,3.862656381553628,4.181174582108113,4.437257985157511,4.643532547530106,4.81072654068803,4.947447983898747,5.060402021133013,5.411708888057698
234.0,244.0,6.127145476593065,-4.305915821839324,-2.379510490959145,1.9141530136344722,1.9637867832789433,2.013686474501889,2.0637684483910976,2.1139554255022244,2.164176092451796,2.214364730998828,2.264460868379447,2.3144089477251533,2.3641580174583705,2.4136614386182993,2.462876609126525,2.7501749225690664,3.0199557930921515,3.2692115770349415,3.496948315588544,3.8896918630905652,4.207435227837053,4.463073891912343,4.669086368041166,4.836120478729243,4.972740111475559,5.085626022821062,5.436780341119611
234.0,245.0,6.151971420250329,-4.287095839100474,-2.396050529387152,1.9537051322182097,2.0026424268459024,2.0518791375078993,2.1013299751130994,2.1509160921643646,2.200564685242998,2.2502086201879985,2.2997860787241162,2.3492402253594933,2.398518893437201,2.447574289284805,2.49636271346298,2.7814924887017747,3.049648101614554,3.297681338051744,3.524494526896673,3.9160016112518505,4.2330150500419865,4.488209137900938,4.693940266634343,4.8607882843784145,4.997278838035589,5.110070871010568,5.460980578844094
234.0,246.0,6.175725523446485,-4.270566117609715,-2.408422687260836,1.9904911654806463,2.038861468025871,2.0875574547483517,2.136492568968924,2.185586757860152,2.2347660718445908,2.2839622868416454,2.3331125481093644,2.382159034494645,2.4310486419692148,2.4797326853889254,2.5281666174711273,2.811481003123751,3.0782555194168353,3.3252324218505036,3.5512327668183863,3.941618512576538,4.257937632555901,4.512685435357895,4.718117473360035,4.88475607141227,5.021093545852549,5.133769151287513,5.484354016667038
235.0,236.0,5.715384350723224,-4.400574228718034,-2.0569808642192124,1.4612896603483505,1.5183373463293295,1.5751871321215745,1.6317814932827506,1.6880678469935344,1.7439982343236482,1.7995290209862855,1.8546206155554537,1.9092372041761452,1.963346500849651,2.016919512425999,2.069930317482444,2.375074346951746,2.65614840133446,2.912159606127013,3.1435419658158374,3.537979499410184,3.853667790344539,4.105888590523526,4.308219670894759,4.471776124905032,4.605287710846554,4.7154641161167525,5.057691998641885
235.0,237.0,5.754203282906914,-4.35009640535675,-2.1373992014242797,1.5378276797263675,1.5922789434132898,1.646673295072331,1.7009458482645892,1.7550370370046273,1.8088922786702333,1.8624616563856675,1.9156996198029206,1.9685647032634077,2.021019260377348,2.073029214110022,2.1245638215132123,2.422434536978424,2.69839216817448,2.9508403829983725,3.1797751231196094,3.5714809896450155,3.886091707678736,4.138044408625207,4.340483054797432,4.5043039332130075,4.638129568810846,4.748619610313621,5.092024888686861
235.0,238.0,5.791157154339605,-4.307767085735423,-2.2041905285193257,1.6062645459760363,1.6585576333755137,1.7109107343672871,1.7632528632024924,1.8155186682600635,1.8676480789353282,1.919585972817241,1.9712818620374135,2.0226895977340713,2.073767091630913,2.124476053784653,2.174781745605956,2.4665934980137547,2.73828286466592,2.987753216735753,3.2146372140940054,3.604041883799675,3.9177301879388082,4.169437499363515,4.371946823338783,4.535971995222495,4.670045823077127,4.780785849489873,5.125136107374715
235.0,239.0,5.826377953549632,-4.272269486923956,-2.2593783579355784,1.6677633232324438,1.7182688671662014,1.768930948072108,1.8196735527087011,1.8704265602945749,1.9211253762097167,1.9717105866562035,2.022127633127356,2.0723265055961937,2.1222614533924684,2.171890712792959,2.2211762504020833,2.507953427752072,2.776088803204282,3.023072952344812,3.2482386620795696,3.6357001832596154,3.9485920478459424,4.2000687500106455,4.402613877217605,4.566789445745083,4.701053246275992,4.811987323160169,5.157079388199219
235.0,240.0,5.859984764912439,-4.242488154466124,-2.304688124179052,1.723315208009507,1.7723463576128615,1.821613280762478,1.8710358460026402,1.920540025687636,1.970057518902753,2.0195253958926207,2.0688857628182014,2.118085445726878,2.167075692679883,2.2158118930379453,2.264253312959652,2.5468589752879467,2.8120410094486044,3.0569513656886853,3.28067668722269,3.6664919402009177,3.9786888800465574,4.229943309344424,4.432491324316472,4.596768897445357,4.731171114279321,4.842250009418052,5.187906016784293
235.0,241.0,5.892085345496839,-4.2174788784471335,-2.3415911206511137,1.7737649281970365,1.8215859759751425,1.8697073982614614,1.9180457162680078,1.966523726504775,2.015070114963529,2.063619093252719,2.1121100554823253,2.1604872547617227,2.2086994982345307,2.2566998596320804,2.3044454083817114,2.5836056659009716,2.84633863065183,3.089520451271605,3.3120371191716633,3.6964513789582525,4.008034454335947,4.259069752248174,4.461589638832704,4.6259256969571,4.760420597595928,4.871600909094071,5.217664924586139
235.0,242.0,5.922777485965495,-4.196443067916137,-2.3713419565248444,1.8198323921917097,1.866666120710034,1.91385244475654,1.9613051912699295,2.0089446001768945,2.0566969315719663,2.1044940952038225,2.1522733010488726,2.1999767298181143,2.247551222305007,2.2949479865405866,2.342122321777424,2.618447085881495,2.879153550478665,3.1208952305635433,3.3423959489613804,3.725611007734129,4.036644216678223,4.2874593779344945,4.489921955549767,4.654277302390428,4.78882425464821,4.900067661098154,5.246402782346725
235.0,243.0,5.952150186530593,-4.178705924865243,-2.395010489580231,1.8621311415429518,1.9081650790428446,1.9545933718635256,2.0013277054372725,2.0482862872401744,2.0953934484373566,2.142579268115001,2.1897792188658043,2.236933832560402,2.283988385199708,2.3308925998022705,2.3776003663367096,2.65160101018698,2.910634327160634,3.151176151319415,3.371820658228951,3.7540017216537054,4.0645348711106815,4.31512562154767,4.517503478743256,4.681842763723568,4.816405611278626,4.927678226329555,5.274164092638053
235.0,244.0,5.980284674436146,-4.163697856216371,-2.4135090498772906,1.9011840788436956,1.9465758251265233,1.9923948569705334,2.0385511857142116,2.0849614295580703,2.1315484109197795,2.178240776592879,2.2249726394647618,2.271683240616067,2.3183166306865575,2.364821369452219,2.411150242614729,2.6832546287582324,2.940909554609881,3.18045113796651,3.4003713582925776,3.7816528980429087,4.091724031845715,4.342083561913709,4.544350988270242,4.7086422903340335,4.843188813175894,4.9544606294321145,5.300991280970181
