231.0,232.0,-0.094,-0.185,0.015,0.084,0.228,-0.007,-0.042,0.009,0.075,-0.0,0.043,0.116,-0.048,-0.056,0.049,0.016,0.028,0.109
231.0,233.0,-0.094,-0.185,0.015,0.084,0.228,-0.007,-0.042,0.009,0.075,-0.0,0.043,0.116,-0.048,-0.056,0.049,0.016,0.028,0.109
231.0,234.0,-0.094,-0.185,0.015,0.084,0.228,-0.007,-0.042,0.009,0.075,-0.0,0.043,0.116,-0.048,-0.056,0.049,0.016,0.028,0.109
231.0,235.0,-0.094,-0.185,0.015,0.084,0.228,-0.007,-0.042,0.009,0.075,-0.0,0.043,0.116,-0.048,-0.056,0.049,0.016,0.028,0.109
231.0,236.0,-0.094,-0.185,0.015,0.084,0.228,-0.007,-0.042,0.009,0.075,-0.0,0.043,0.116,-0.048,-0.056,0.049,0.016,0.028,0.109
231.0,237.0,-0.094,-0.185,0.015,0.084,0.228,-0.007,-0.042,0.009,0.075,-0.0,0.043,0.116,-0.048,-0.056,0.049,0.016,0.028,0.109
231.0,238.0,-0.094,-0.185,0.015,0.084,0.228,-0.007,-0.042,0.009,0.075,-0.0,0.043,0.116,-0.048,-0.056,0.049,0.016,0.028,0.109
231.0,239.0,-0.094,-0.185,0.015,0.084,0.228,-0.007,-0.042,0.009,0.075,-0.0,0.043,0.116,-0.048,-0.056,0.049,0.016,0.028,0.109
231.0,240.0,-0.094,-0.185,0.015,0.084,0.228,-0.007,-0.042,0.009,0.075,-0.0,0.043,0.116,-0.048,-0.056,0.049,0.016,0.028,0.109
231.0,241.0,-0.094,-0.185,0.015,0.084,0.228,-0.007,-0.042,0.009,0.075,-0.0,0.043,0.116,-0.048,-0.056,0.049,0.016,0.028,0.109
231.0,242.0,-0.094,-0.185,0.015,0.084,0.228,-0.007,-0.042,0.009,0.075,-0.0,0.043,0.116,-0.048,-0.056,0.049,0.016,0.028,0.109
231.0,243.0,-0.094,-0.185,0.015,0.084,0.228,-0.007,-0.042,0.009,0.075,-0.0,0.043,0.116,-0.048,-0.056,0.049,0.016,0.028,0.109
232.0,233.0,0.059,0.011,0.028,-0.019,-0.031,0.112,0.024,0.041,0.047,0.07,-0.074,0.266,-0.051,-0.087,-0.05,-0.095,0.112,-0.06
232.0,234.0,0.059,0.011,0.028,-0.019,-0.031,0.112,0.024,0.041,0.047,0.07,-0.074,0.266,-0.051,-0.087,-0.05,-0.095,0.112,-0.06
232.0,235.0,0.059,0.011,0.028,-0.019,-0.031,0.112,0.024,0.041,0.047,0.07,-0.074,0.266,-0.051,-0.087,-0.05,-0.095,0.112,-0.06
232.0,236.0,0.059,0.011,0.028,-0.019,-0.031,0.112,0.024,0.041,0.047,0.07,-0.074,0.266,-0.051,-0.087,-0.05,-0.095,0.112,-0.06
232.0,237.0,0.059,0.011,0.028,-0.019,-0.031,0.112,0.024,0.041,0.047,0.07,-0.074,0.266,-0.051,-0.087,-0.05,-0.095,0.112,-0.06
232.0,238.0,0.059,0.011,0.028,-0.019,-0.031,0.112,0.024,0.041,0.047,0.07,-0.074,0.266,-0.051,-0.087,-0.05,-0.095,0.112,-0.06
232.0,239.0,0.059,0.011,0.028,-0.019,-0.031,0.112,0.024,0.041,0.047,0.07,-0.074,0.266,-0.051,-0.087,-0.05,-0.095,0.112,-0.061
232.0,240.0,0.059,0.011,0.028,-0.019,-0.031,0.112,0.024,0.041,0.047,0.07,-0.074,0.266,-0.051,-0.087,-0.05,-0.095,0.112,-0.061
232.0,241.0,0.059,0.011,0.028,-0.019,-0.031,0.112,0.024,0.041,0.047,0.07,-0.074,0.266,-0.051,-0.087,-0.05,-0.095,0.112,-0.061
232.0,242.0,0.059,0.011,0.028,-0.019,-0.031,0.112,0.024,0.041,0.047,0.07,-0.074,0.266,-0.051,-0.087,-0.05,-0.095,0.112,-0.061
232.0,243.0,0.059,0.011,0.028,-0.019,-0.031,0.112,0.024,0.041,0.047,0.07,-0.074,0.266,-0.051,-0.087,-0.05,-0.095,0.112,-0.061
232.0,244.0,0.059,0.011,0.028,-0.019,-0.031,0.112,0.024,0.041,0.047,0.07,-0.074,0.266,-0.051,-0.087,-0.05,-0.095,0.112,-0.061
233.0,234.0,0.026,-0.075,0.051,-0.13,0.326,-0.04,-0.088,0.11,0.136,0.107,0.001,-0.002,0.021,0.153,-0.022,-0.055,-0.016,-0.108
233.0,235.0,0.026,-0.075,0.051,-0.13,0.326,-0.04,-0.088,0.11,0.136,0.107,0.001,-0.002,0.021,0.153,-0.022,-0.055,-0.016,-0.108
233.0,236.0,0.026,-0.075,0.051,-0.13,0.326,-0.04,-0.088,0.11,0.136,0.107,0.001,-0.002,0.021,0.153,-0.022,-0.055,-0.016,-0.108
233.0,237.0,0.026,-0.075,0.051,-0.13,0.326,-0.04,-0.088,0.11,0.136,0.107,0.001,-0.002,0.021,0.153,-0.022,-0.055,-0.016,-0.108
233.0,238.0,0.026,-0.075,0.051,-0.13,0.326,-0.04,-0.088,0.11,0.136,0.107,0.002,-0.002,0.021,0.153,-0.022,-0.055,-0.016,-0.108
233.0,239.0,0.026,-0.075,0.051,-0.13,0.326,-0.04,-0.088,0.11,0.136,0.107,0.002,-0.002,0.021,0.153,-0.022,-0.055,-0.016,-0.108
233.0,240.0,0.026,-0.075,0.051,-0.13,0.326,-0.04,-0.088,0.11,0.136,0.107,0.002,-0.002,0.021,0.153,-0.022,-0.055,-0.016,-0.108
233.0,241.0,0.026,-0.075,0.051,-0.13,0.326,-0.04,-0.088,0.11,0.136,0.107,0.002,-0.002,0.021,0.153,-0.022,-0.055,-0.016,-0.108
233.0,242.0,0.026,-0.075,0.051,-0.13,0.326,-0.04,-0.088,0.11,0.136,0.107,0.002,-0.002,0.021,0.153,-0.022,-0.055,-0.016,-0.108
233.0,243.0,0.026,-0.075,0.051,-0.13,0.326,-0.04,-0.088,0.11,0.136,0.107,0.003,-0.002,0.021,0.153,-0.022,-0.055,-0.016,-0.108
233.0,244.0,0.026,-0.075,0.051,-0.13,0.326,-0.04,-0.088,0.11,0.136,0.107,0.003,-0.002,0.021,0.153,-0.022,-0.055,-0.016,-0.108
233.0,245.0,0.026,-0.075,0.051,-0.13,0.326,-0.04,-0.088,0.11,0.136,0.107,0.003,-0.002,0.021,0.153,-0.022,-0.055,-0.016,-0.108
234.0,235.0,-0.021,-0.531,0.077,-0.0,-0.163,-0.003,0.158,0.007,-0.047,-0.055,0.221,-0.06,-0.091,0.12,-0.002,0.026,0.017,-0.047
