231.0,232.0,1.0,0.934,0.871,0.809,0.749,0.692,0.637,0.587,0.541,0.498,0.461,0.427,0.286,0.207,0.153,0.114,0.06,0.03,0.013,0.005,0.002,0.0,0.0,0.0
231.0,233.0,1.0,0.934,0.871,0.809,0.749,0.692,0.637,0.587,0.541,0.498,0.461,0.427,0.286,0.207,0.153,0.114,0.06,0.03,0.013,0.005,0.002,0.0,0.0,0.0
231.0,234.0,1.0,0.934,0.871,0.809,0.749,0.692,0.637,0.587,0.541,0.498,0.461,0.427,0.286,0.207,0.153,0.114,0.06,0.03,0.013,0.005,0.002,0.0,0.0,0.0
231.0,235.0,1.0,0.934,0.871,0.809,0.749,0.692,0.637,0.587,0.541,0.498,0.461,0.427,0.286,0.207,0.153,0.114,0.06,0.03,0.013,0.005,0.002,0.0,0.0,0.0
231.0,236.0,1.0,0.934,0.871,0.809,0.749,0.692,0.637,0.587,0.541,0.498,0.461,0.427,0.286,0.207,0.153,0.114,0.06,0.03,0.013,0.005,0.002,0.0,0.0,0.0
231.0,237.0,1.0,0.934,0.871,0.809,0.749,0.692,0.637,0.587,0.541,0.498,0.461,0.427,0.286,0.207,0.153,0.114,0.06,0.03,0.013,0.005,0.002,0.0,0.0,0.0
231.0,238.0,1.0,0.934,0.871,0.809,0.749,0.692,0.637,0.587,0.541,0.498,0.461,0.427,0.286,0.207,0.153,0.114,0.06,0.03,0.013,0.005,0.002,0.0,0.0,0.0
231.0,239.0,1.0,0.934,0.871,0.809,0.749,0.692,0.637,0.587,0.541,0.498,0.461,0.427,0.286,0.207,0.153,0.114,0.06,0.03,0.013,0.005,0.002,0.0,0.0,0.0
231.0,240.0,1.0,0.934,0.871,0.809,0.749,0.692,0.637,0.587,0.541,0.498,0.461,0.427,0.286,0.207,0.153,0.114,0.06,0.03,0.013,0.005,0.002,0.0,0.0,0.0
231.0,241.0,1.0,0.934,0.871,0.809,0.749,0.692,0.637,0.587,0.541,0.498,0.461,0.427,0.286,0.207,0.153,0.114,0.06,0.03,0.013,0.005,0.002,0.0,0.0,0.0
231.0,242.0,1.0,0.934,0.871,0.809,0.749,0.692,0.637,0.587,0.541,0.498,0.461,0.427,0.286,0.207,0.153,0.114,0.06,0.03,0.013,0.005,0.002,0.0,0.0,0.0
231.0,243.0,1.0,0.934,0.871,0.809,0.749,0.692,0.637,0.587,0.541,0.498,0.461,0.427,0.286,0.207,0.153,0.114,0.06,0.03,0.013,0.005,0.002,0.0,0.0,0.0
232.0,233.0,1.0,0.938,0.878,0.821,0.767,0.715,0.667,0.621,0.578,0.538,0.501,0.466,0.305,0.203,0.138,0.096,0.047,0.023,0.011,0.005,0.002,0.0,0.0,0.0
