7.182234659149085,7.261867492974932,7.339605917597093,7.415490653176954,7.489561574424727,7.561857727874064,7.632417348806805,7.701277877834806,7.76847597714589,7.834047546420615,7.898027738426514,7.960450974296275,8.30413341717847,8.599680858047174,8.853063524703845,9.06954022123318,9.40974364395562,9.651064112412406,9.817309178980846,9.926864737024827,9.993900446545517,10.029310475684717,10.041447253127538,9.929832286672962
7.7272446739706675,7.812649004905058,7.895978197181024,7.977277215463742,8.056590086883343,8.133959920241114,8.209428924826007,8.283038428849213,8.354828897504689,8.424839950663038,8.493110380206225,8.559678167010302,8.925358255238878,9.238473535736336,9.505604802241677,9.732544899401974,10.085627315742974,10.331559859513721,10.49647937191401,10.600533231247038,10.65921590353931,10.684411312643201,10.685205262849399,10.514277131337003
7.512894621178188,7.600266438014251,7.685494359067666,7.768625008766914,7.849704037544292,7.928776141812411,8.005885083535054,8.081073709400489,8.154383969605405,8.225856936257234,8.295532821402599,8.363450994689419,8.73615093082221,9.05462107023991,9.325679617256103,9.55532663162069,9.910861256779096,10.15624678024853,10.318513455929981,10.418479736027729,10.472140723167737,10.491750689609592,10.486666513147316,10.287089060716614
7.066984914679847,7.157385649783987,7.245651747845372,7.331828960724531,7.415962091812177,7.498095015390391,7.578270695601892,7.656531205035234,7.732917742933798,7.807470653036049,7.880229441054536,7.951232791800873,8.342455787029317,8.679380276968137,8.968718526447994,9.216384336830563,9.606910727091993,9.885586917717733,10.079218186107646,10.208519188744612,10.289466329505057,10.334353436930561,10.35261538248491,10.244700307351971
6.445632414171358,6.518804688592996,6.590383886289075,6.660403027358216,6.728894459773771,6.795889872946734,6.861420311016268,6.925516185873297,6.9882072899225705,7.04952280858835,7.109491332568931,7.168140869844971,7.49383731342755,7.778503408086317,8.027020361013141,8.243700538886438,8.59634218506693,8.861863496937989,9.06008788336451,9.206451398297387,9.312961607089862,9.388948301795072,9.44165106888804,9.513228051612952
6.170903290589403,6.2517978329701105,6.330910266351896,6.408277718173706,6.4839365579854595,6.557922412769448,6.6302701819536765,6.7010140521232575,6.770187511436023,6.837823363748168,6.903953742455815,6.968610124058159,7.327277683054485,7.640131681498414,7.9126540882303695,8.149685981533064,8.533874240601195,8.821218245715713,9.033924138418449,9.189263508575714,9.300654520405237,9.3785079556686,9.430889061285104,9.485361773633327
6.473534430030301,6.554518515737677,6.633706794399343,6.711136783712614,6.786845234328935,6.860868145375729,6.933240779665906,7.003997678601328,7.073172676776352,7.1407989162874825,7.20690886075501,7.271534309062411,7.62981289654764,7.941973112215947,8.213551014300208,8.449434321125858,8.83086802092179,9.115053217747686,9.324383652481611,9.476265841860698,9.584213215864725,9.658702127669612,9.707841315965489,9.7485446102587
6.427567273988823,6.50084193766351,6.572536159699914,6.6426825637703,6.7113131110257775,6.778459113445581,6.844151246918562,6.908419564062215,6.971293506784509,7.032801918593698,7.092973056661094,7.151834603641807,7.478983183128956,7.765366121673796,8.01581058019281,8.234582627318261,8.591748774256033,8.862049250650118,9.065128545271323,9.21629750121338,9.327478546550864,9.407946012464388,9.464905798726365,9.554114830413383
6.419462802563831,6.490299066338173,6.559678395935882,6.627630217694612,6.694183367784019,6.759366104001169,6.823206117330653,6.8857305432740885,6.946965972953637,7.006938463994002,7.065673551187343,7.123196256945423,7.444211715442558,7.727354885840958,7.977001864124014,8.19702708834191,8.561538929265025,8.843872312595595,9.06203208152283,9.230119170765107,9.35917292831584,9.457832183330835,9.532853999440322,9.702735330269462
6.500050245669566,6.558853386590654,6.616508378616897,6.673037824185929,6.728463879301051,6.782808262363826,6.836092262831769,6.888336749704569,6.939562179842263,6.989788606118688,7.039035685413456,7.087322686445683,7.357915092607688,7.59839692521788,7.812149879710975,8.002174443219731,8.321387751094463,8.573935228611202,8.773911041166963,8.93241539536397,9.058192014658704,9.158129706012357,9.237657016440268,9.450972550908897
